Block ID,Property ID,Base property ID,Building name,Streetaddress,CLUE small area,Construction year,Refurbished year,Number of floors (above ground),Predominant space use,Accessibility type,Accessibility type description,Accessibility rating,Bicycle spaces,Has showers
434,101515,101515,,CapelStreet,West Melbourne (Residential),1950,,2,Office,Low level of accessibility,All entrances have steps,1,0,
434,109685,109685,,VictoriaStreet,West Melbourne (Residential),1870,,2,Office,Low level of accessibility,All entrances have steps,1,0,1
434,109696,109696,,VictoriaStreet,West Melbourne (Residential),1940,,2,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
435,107482,107482,,PeelStreet,West Melbourne (Residential),1940,,1,Retail - Shop,Low level of accessibility,All entrances have steps,1,0,
435,107480,107480,,PeelStreet,West Melbourne (Residential),1860,,2,Unoccupied - Unused,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
435,107478,107478,,PeelStreet,West Melbourne (Residential),1880,,2,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,
435,107483,107483,,PeelStreet,West Melbourne (Residential),1940,,2,Retail - Shop,Low level of accessibility,All entrances have steps,1,0,
435,107474,107474,,PeelStreet,West Melbourne (Residential),1990,,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,
435,109684,109684,,VictoriaStreet,West Melbourne (Residential),1910,,2,Community Use,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
435,107473,107473,,PeelStreet,West Melbourne (Residential),1950,,2,Retail - Shop,High level of accessibility,Main Entrance has ramp,3,0,
435,107475,107475,,PeelStreet,West Melbourne (Residential),2008,,4,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
435,107484,107484,,PeelStreet,West Melbourne (Residential),,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
435,107485,107485,,PeelStreet,West Melbourne (Residential),1920,2008,2,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,
435,107486,107486,,PeelStreet,West Melbourne (Residential),1920,2010,2,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,
435,109683,109683,,VictoriaStreet,West Melbourne (Residential),,,2,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,
435,110137,110137,,WilliamStreet,West Melbourne (Residential),1890,,1,Retail - Shop,Low level of accessibility,All entrances have steps,1,0,
435,111443,111443,,PeelStreet,West Melbourne (Residential),1880,2012,2,Unoccupied - Unused,High level of accessibility,Main Entrance has ramp,3,0,
435,111444,111444,,PeelStreet,West Melbourne (Residential),1880,,2,Retail - Shop,Low level of accessibility,All entrances have steps,1,0,
435,107472,107472,,PeelStreet,West Melbourne (Residential),1930,2013,3,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
435,107479,107479,Peel Terrace 1868,PeelStreet,West Melbourne (Residential),1868,2014,2,Unoccupied - Under Renovation,Low level of accessibility,All entrances have steps,1,0,
435,109682,109682,Victoria Buildings,VictoriaStreet,West Melbourne (Residential),1890,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
435,101569,101569,Florence,CapelStreet,West Melbourne (Residential),,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
435,107471,107471,,PeelStreet,West Melbourne (Residential),,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
435,107481,107481,,PeelStreet,West Melbourne (Residential),1900,,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,
435,101562,101562,,CapelStreet,West Melbourne (Residential),,,2,Institutional Accommodation ,Low level of accessibility,All entrances have steps,1,0,
435,101563,101563,,CapelStreet,West Melbourne (Residential),,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
435,101564,101564,Mason,CapelStreet,West Melbourne (Residential),,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
435,101565,101565,,CapelStreet,West Melbourne (Residential),,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
435,101568,101568,Isabella,CapelStreet,West Melbourne (Residential),,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
435,101570,101570,,CapelStreet,West Melbourne (Residential),,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
435,101571,101571,,CapelStreet,West Melbourne (Residential),,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
435,101572,101572,,CapelStreet,West Melbourne (Residential),,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
435,101573,101573,,CapelStreet,West Melbourne (Residential),,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
435,101574,101574,,CapelStreet,West Melbourne (Residential),,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
435,101575,101575,,CapelStreet,West Melbourne (Residential),1870,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
435,101576,101576,,CapelStreet,West Melbourne (Residential),,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,,
435,102976,102976,,WilliamStreet,West Melbourne (Residential),,,3,Office,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,
435,102977,102977,,DudleyStreet,West Melbourne (Residential),,2013,3,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
435,102978,102978,,DudleyStreet,West Melbourne (Residential),,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
435,101566,101566,,CapelStreet,West Melbourne (Residential),,,3,House/Townhouse,Low level of accessibility,All entrances have steps,1,,
436,535390,535390,,WalshStreet,West Melbourne (Residential),,,4,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
436,535388,535388,,WalshStreet,West Melbourne (Residential),,,4,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
436,535393,535393,,WalshStreet,West Melbourne (Residential),,,4,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
436,535391,535391,,WalshStreet,West Melbourne (Residential),,,4,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
436,535389,535389,,WalshStreet,West Melbourne (Residential),,,4,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
436,535386,535386,,WalshStreet,West Melbourne (Residential),,,4,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
436,535385,535385,,WalshStreet,West Melbourne (Residential),,,4,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
436,535384,535384,,WalshStreet,West Melbourne (Residential),,,4,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
436,110110,110110,,DudleyStreet,West Melbourne (Residential),,,6,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,
436,535392,535392,,WalshStreet,West Melbourne (Residential),,,4,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
436,535387,535387,,WalshStreet,West Melbourne (Residential),,,4,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
437,110113,110113,,WilliamStreet,West Melbourne (Residential),1900,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
437,535402,535402,,WilliamStreet,West Melbourne (Residential),2001,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
437,535401,535401,,WilliamStreet,West Melbourne (Residential),2001,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
437,535400,535400,,WilliamStreet,West Melbourne (Residential),2001,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
437,110115,110115,,WilliamStreet,West Melbourne (Residential),,,2,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
437,110112,110112,,WilliamStreet,West Melbourne (Residential),,,2,Office,Low level of accessibility,All entrances have steps,1,0,
437,106680,106680,,MiltonStreet,West Melbourne (Residential),1870,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
437,106678,106678,,MiltonStreet,West Melbourne (Residential),,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
437,106677,106677,,MiltonStreet,West Melbourne (Residential),,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
437,106676,106676,,MiltonStreet,West Melbourne (Residential),,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
437,106675,106675,,MiltonStreet,West Melbourne (Residential),1900,,2,House/Townhouse,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,
437,106674,106674,,MiltonStreet,West Melbourne (Residential),,,2,Unoccupied - Unused,Low level of accessibility,All entrances have steps,1,0,
437,110111,110111,Royal Standard Hotel,WilliamStreet,West Melbourne (Residential),,,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,2,
