Block ID,Property ID,Base property ID,Building name,Streetaddress,CLUE small area,Construction year,Refurbished year,Number of floors (above ground),Predominant space use,Accessibility type,Accessibility type description,Accessibility rating,Bicycle spaces,Has showers
98,110751,109675,Royal Society of Victoria,LaTrobeStreet,Melbourne (CBD),1859,2009,2,"Performances, Conferences, Ceremonies",Low level of accessibility,All entrances have steps,1,0,0
98,110752,109675,ROYAL SOCIETY OF VICTORIA - CARETAKERS RESIDENCE,LaTrobeStreet,Melbourne (CBD),1890,1950,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
920,618951,618951,Royal Womens Hospital,FlemingtonRoad,Parkville,2008,0,8,Hospital/Clinic,High level of accessibility,Main Entrance has ramp,3,0,0
710,108617,108617,Royce on St. Kilda Road,StKildaRoad,South Yarra/Melbourne Remainder,1928,2006,5,Commercial Accommodation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
862,106622,106622,RUNDLE HEIGHTS,MillswynStreet,South Yarra/Melbourne Remainder,1960,1990,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
646,638520,638520,Rurona,VictoriaParade,East Melbourne,1890,2000,3,Student Accommodation,Low level of accessibility,All entrances have steps,1,0,0
16,108531,108531,Russel Street Theatre,RussellStreet,Melbourne (CBD),1920,2006,1,Unoccupied - Unused,Low level of accessibility,All entrances have steps,1,0,0
861,107381,107381,Rycroft Hall And Verona,ParkStreet,South Yarra/Melbourne Remainder,1910,1990,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
58,103621,103621,Rydges Melbourne Hotel,ExhibitionStreet,Melbourne (CBD),1972,2009,24,Commercial Accommodation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1
243,109327,109327,Rydges On Swanston - Melbourne,SwanstonStreet,Carlton,1969,1995,5,Commercial Accommodation,Low level of accessibility,All entrances have steps,1,0,0
18,103913,103913,Sackville House,FlindersLane,Melbourne (CBD),1927,1999,5,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
216,102720,102720,Salvation Army Citadel,DrummondStreet,Carlton,1921,1980,1,"Performances, Conferences, Ceremonies",Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,0
48,101114,101114,Salvation Army Headquarters,BourkeStreet,Melbourne (CBD),1890,2010,6,Office,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
644,100336,100336,Salvation Army Printing Works,AlbertStreet,East Melbourne,1980,0,3,Office,Low level of accessibility,All entrances have steps,1,0,1
644,109669,109669,Salvation Army Training Centre,VictoriaParade,East Melbourne,1885,2011,7,Parking - Commercial Covered,Low level of accessibility,All entrances have steps,1,0,0
104,100444,100444,Sample House,AnthonyStreet,Melbourne (CBD),1934,2000,4,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
227,101427,101427,San Marco In Lamis Social Club,CanningStreet,Carlton,1900,0,2,Entertainment/Recreation - Indoor,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1
256,105653,105653,Sanro House,LincolnSquareSouth,Carlton,1900,0,5,Unoccupied - Unused,Low level of accessibility,All entrances have steps,1,0,0
1109,573205,560004,Sant' Elia,NewquayPromenade,Docklands,2002,0,6,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
58,102268,102268,Sapphire House,CrossleyStreet,Melbourne (CBD),1957,1996,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,0
18,103918,103918,Sargood House,FlindersLane,Melbourne (CBD),1926,1998,8,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
1110,620308,593737,SC Harbour Town,DocklandsDrive,Docklands,2008,0,6,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
266,107083,107083,School of Art (Building 50),OrrStreet,Carlton,1920,0,2,Workshop/Studio,Low level of accessibility,All entrances have steps,1,0,1
36,110731,110731,SCOTS CHURCH,RussellStreet,Melbourne (CBD),1841,1994,2,"Performances, Conferences, Ceremonies",Low level of accessibility,All entrances have steps,1,0,0
44,108110,108110,Scottish Amicable Life Assurancce Society,QueenStreet,Melbourne (CBD),1966,1989,13,Unoccupied - Unused,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,0
33,110149,110149,Scottish House,WilliamStreet,Melbourne (CBD),1907,1999,7,Office,Low level of accessibility,All entrances have steps,1,0,0
23,108063,108063,SDA House,QueenStreet,Melbourne (CBD),1957,1995,12,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1
1110,620307,593737,SE Harbour Town,DocklandsDrive,Docklands,2008,0,2,Retail - Shop,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,0
62,105715,105715,Seabrook Chambers,LonsdaleStreet,Melbourne (CBD),1854,1984,2,Office,Low level of accessibility,All entrances have steps,1,0,0
67,105892,105892,See Yup Society,LittleBourkeStreet,Melbourne (CBD),1908,1996,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,0
724,108647,108647,Seek,StKildaRoad,South Yarra/Melbourne Remainder,1986,2007,7,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,20,1
97,105497,105497,Sefton Apartments,LaTrobeStreet,Melbourne (CBD),1872,2000,4,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
858,106741,106741,Sennga Court,MonaPlace,South Yarra/Melbourne Remainder,1980,0,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
76,587664,105749,Sensis Building,LonsdaleStreet,Melbourne (CBD),2004,0,6,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
810,576748,576748,Sentinel,KavanaghStreet,Southbank,2002,0,34,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
744,110617,110617,Serco,SturtStreet,Southbank,1975,2002,2,Office,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,1
1108,611366,611366,Serrata,BourkeStreet,Docklands,2012,0,16,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,24,0
230,106980,106980,Service Station,NicholsonStreet,Carlton,1970,0,1,Retail - Shop,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
738,110623,110623,SES Victoria,SturtStreet,Southbank,1955,2002,2,Office,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,8,1
1105,578096,578096,Seven17 Bourke & Travelodge Docklands,BourkeStreet,Docklands,2010,0,19,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,50,1
68,105899,105899,Shark Fin Inn,LittleBourkeStreet,Melbourne (CBD),1962,1981,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,0
18,108975,108975,Shell House,SpringStreet,Melbourne (CBD),1989,0,32,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,100,1
760,108640,108640,Sheridan Close,StKildaRoad,South Yarra/Melbourne Remainder,1960,0,5,Residential Apartment,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,0
785,111291,111291,Shipping Management Centre,LorimerStreet,Port Melbourne,1999,0,2,Office,High level of accessibility,Main Entrance has ramp,3,0,0
46,105964,105964,Shocko House (Historic Name),LittleCollinsStreet,Melbourne (CBD),1923,2000,6,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
571,602256,602256,Showgrounds Village,EpsomRoad,Kensington,2009,0,2,Retail - Shop,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,20,0
852,111025,111025,Shrine Of Remembrance Reserve,StKildaRoad,South Yarra/Melbourne Remainder,1934,2013,1,Public Display Area,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
852,111023,111023,Sidney Myer Music Bowl,AlexandraAvenue,South Yarra/Melbourne Remainder,1959,0,2,"Performances, Conferences, Ceremonies",High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
403,109756,109756,Silk Apartments,VictoriaStreet,West Melbourne (Residential),2008,0,4,Residential Apartment,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,0
105,103303,103303,Silver Skies MY80,ElizabethStreet,Melbourne (CBD),2014,0,56,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
860,109515,109515,Simonds Hall,WWToorakRoad,South Yarra/Melbourne Remainder,1885,0,2,Educational/Research,Low level of accessibility,All entrances have steps,1,0,0
619,103808,103807,Sinclair Gallery,WellingtonParade,East Melbourne,1880,0,1,Office,Low level of accessibility,All entrances have steps,1,0,0
33,102126,102126,Singapore Airlines House,CollinsStreet,Melbourne (CBD),1964,1980,11,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
1104,576024,576023,Site One,BourkeStreet,Docklands,2007,0,6,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
440,102961,102961,SOHO,KingStreet,West Melbourne (Residential),1930,1998,2,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
14,103170,103170,South Australia House,ElizabethStreet,Melbourne (CBD),1889,0,5,Storage,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
1104,598657,576023,South Tower,WaterviewWalk,Docklands,2005,0,14,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
804,110527,110484,South Wharf Car Park,ConventionCentrePlace,Southbank,2009,0,1,Parking - Commercial Covered,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1
804,630298,110484,South Wharf Office Tower                          ,ConventionCentrePlace,Southbank,2010,0,12,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,60,0
804,630299,110484,South Wharf Residential,ConventionCentrePlace,Southbank,2009,0,3,Parking - Private Covered,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
811,111372,111372,Southbank Condos,SouthbankBoulevard,Southbank,1999,0,25,Residential Apartment,High level of accessibility,Main Entrance has ramp,3,40,0
744,110430,110430,Southbank Gardens Apartments,DoddsStreet,Southbank,1993,0,4,Residential Apartment,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,0
808,110385,110385,Southbank One,CityRoad,Southbank,2009,0,38,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
742,110426,110426,Southbank Royale,WellsStreet,Southbank,1995,0,8,Residential Apartment,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,1
812,110357,110357,Southbank Terrace,CityRoad,Southbank,1895,1969,3,Office,Low level of accessibility,All entrances have steps,1,0,0
808,108046,108046,SOUTHBANK TOWERS,QueensBridgeStreet,Southbank,1997,2005,28,Residential Apartment,High level of accessibility,Main Entrance has ramp,3,0,0
1101,108973,108973,Southern Cross Station,SpencerStreet,Docklands,2006,2012,2,Transport,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,15,0
83,110758,110142,Southern Guardhouse,WilliamStreet,Melbourne (CBD),1869,2001,1,Office,Low level of accessibility,All entrances have steps,1,0,1
753,110606,110380,Southgate,SouthgateAvenue,Southbank,1991,2012,5,Parking - Commercial Covered,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,30,0
737,110405,110405,Southside Gardens Apartments,KavanaghStreet,Southbank,1993,0,4,Residential Apartment,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,1
744,110618,110618,Southside Tower Apartments,SturtStreet,Southbank,1996,0,13,Residential Apartment,High level of accessibility,Main Entrance has ramp,3,0,0
107,108561,108561,Space Hotel,RussellStreet,Melbourne (CBD),1963,2010,10,Commercial Accommodation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
1101,110843,110843,Spencer Outlet Centre,SpencerStreet,Docklands,2007,0,2,Parking - Commercial Covered,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,0
88,110943,108992,Spring Street Towers,SpringStreet,Melbourne (CBD),1997,1998,21,Residential Apartment,High level of accessibility,Main Entrance has ramp,3,0,0
6,578323,573333,Square,SwanstonStreet,Melbourne (CBD),2002,0,1,Entertainment/Recreation - Indoor,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
651,557129,101779,St Andrews Place Apartments,StAndrewsPlace,East Melbourne,1999,0,7,Office,High level of accessibility,Main Entrance has ramp,3,72,1
861,107379,107379,St Arnaud Guest Home,ParkStreet,South Yarra/Melbourne Remainder,1900,0,3,Unoccupied - Under Renovation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
41,101162,101161,St Augustines Roman Catholic Church,BourkeStreet,Melbourne (CBD),1869,1936,1,"Performances, Conferences, Ceremonies",Low level of accessibility,All entrances have steps,1,0,0
85,103310,103309,St Francis Church,LonsdaleStreet,Melbourne (CBD),1846,1999,1,"Performances, Conferences, Ceremonies",Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
85,105745,103309,St Francis Church Carpark,LonsdaleStreet,Melbourne (CBD),1992,1999,7,Parking - Commercial Covered,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
33,102128,102128,St Georges Bank,CollinsStreet,Melbourne (CBD),1957,1987,13,Office,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
620,101997,101997,St Hilda House,ClarendonStreet,East Melbourne,1900,0,2,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1
271,102051,102051,St Hilda's College,CollegeCrescent,Parkville,1964,0,4,Student Accommodation,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,0
111,100861,100861,St James Anglican Church Car Park,BatmanStreet,West Melbourne (Residential),1914,0,1,Workshop/Studio,Low level of accessibility,All entrances have steps,1,0,0
42,110095,101155,St James Building,BourkeStreet,Melbourne (CBD),1969,2012,9,Office,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
91,105469,105469,St James House,LaTrobeStreet,West Melbourne (Residential),1921,1998,2,Residential Apartment,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,0
753,110378,110380,St Johns Lutheran Church,CityRoad,Southbank,1991,0,2,"Performances, Conferences, Ceremonies",High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
432,105013,105013,St Marys Star of the Sea Church,VictoriaStreet,West Melbourne (Residential),1872,0,2,Educational/Research,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,80,0
37,102154,102154,St Michaels Uniting Church,CollinsStreet,Melbourne (CBD),1866,0,1,"Performances, Conferences, Ceremonies",Low level of accessibility,All entrances have steps,1,0,0
650,110657,101782,St Patricks Cathedral,GisborneStreet,East Melbourne,1945,1994,1,"Performances, Conferences, Ceremonies",Low level of accessibility,All entrances have steps,1,0,0
650,110660,101782,St Patricks Maintenance Sheds,LansdowneStreet,East Melbourne,1945,0,1,Storage,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
16,104016,110760,St Pauls Cathedral,FlindersStreet,Melbourne (CBD),1891,2003,1,"Performances, Conferences, Ceremonies",Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
649,110699,104369,St Peters Church,AlbertStreet,East Melbourne,1845,0,1,"Performances, Conferences, Ceremonies",Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
649,110700,104369,St Peters Church Hall,GisborneStreet,East Melbourne,1845,0,2,Office,Low level of accessibility,All entrances have steps,1,0,0
649,110697,104369,St Peters Vicarage,AlbertStreet,East Melbourne,1885,0,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,0
526,103364,103364,St Virgin Marie Coptic Church,EpsomRoad,Kensington,1870,2008,1,"Performances, Conferences, Ceremonies",High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
302,101311,101311,St.Aloysius College,CurranStreet,North Melbourne,1887,0,3,Educational/Research,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
903,100616,100616,St.Andrews Hall,TheAvenue,Parkville,1900,0,3,Educational/Research,Low level of accessibility,All entrances have steps,1,0,0
858,107817,107817,St.Aubins,PuntRoad,South Yarra/Melbourne Remainder,1950,0,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
910,108482,108482,St.Carthages Church,RoyalParade,Parkville,1935,0,1,"Performances, Conferences, Ceremonies",Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
859,109885,109885,St.George's,WalshStreet,South Yarra/Melbourne Remainder,1950,0,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
111,100862,100862,St.James Anglican Old Cathedral,BatmanStreet,West Melbourne (Residential),1842,0,2,Unoccupied - Unused,Low level of accessibility,All entrances have steps,1,0,0
605,108786,108786,St.Joan,SimpsonStreet,East Melbourne,1911,0,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
357,107889,107889,St.Josephs College,QueensberryStreet,North Melbourne,1900,0,3,Educational/Research,High level of accessibility,Main Entrance has ramp,3,0,1
209,106155,106155,St.Judes Church,PalmerstonStreet,Carlton,1900,0,2,"Performances, Conferences, Ceremonies",Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
860,109518,109518,St.Margaret's,WWToorakRoad,South Yarra/Melbourne Remainder,1940,0,3,Residential Apartment,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,0
861,108677,108677,St.Martins Youth Arts Centre,StMartinsLane,South Yarra/Melbourne Remainder,1940,1990,2,Educational/Research,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
271,102055,102055,St.Marys College,SwanstonStreet,Parkville,1916,0,3,Student Accommodation,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,0
304,102885,102885,St.Michaels Catholic Church,DryburghStreet,North Melbourne,1907,0,2,"Performances, Conferences, Ceremonies",Low level of accessibility,All entrances have steps,1,0,0
303,101326,101326,St.Michael's Primary School,BroughamStreet,North Melbourne,1857,0,3,Educational/Research,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,6,1
51,566660,566660,Stadium Apartments,LittleBourkeStreet,Melbourne (CBD),1925,2001,11,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
33,105937,105937,Stalbridge Chambers,LittleCollinsStreet,Melbourne (CBD),1891,2001,8,Office,Low level of accessibility,All entrances have steps,1,0,0
37,105915,105915,Stamford Plaza Hotel,LittleCollinsStreet,Melbourne (CBD),1990,2012,17,Commercial Accommodation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1
37,105914,105914,Stamford Plaza Melbourne,LittleCollinsStreet,Melbourne (CBD),1990,2012,18,Commercial Accommodation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1
859,109870,109870,Stanton,WalshStreet,South Yarra/Melbourne Remainder,1950,0,2,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
111,102946,102946,Star Apartments,DudleyStreet,West Melbourne (Residential),1957,1998,6,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
114,104095,104095,Stargate Apartment Complex,FranklinStreet,Melbourne (CBD),2001,0,11,Residential Apartment,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,1
737,110406,110406,State Coronial Services Centre,KavanaghStreet,Southbank,1988,2013,3,Educational/Research,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,1
652,109544,109542,State Government Offices,TreasuryPlace,East Melbourne,1920,0,5,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
86,109388,109388,STATE LIBRARY OF VICTORIA,SwanstonStreet,Melbourne (CBD),1854,2014,6,Community Use,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
652,108599,109542,State Public Building No 7,StAndrewsPlace,East Melbourne,1920,0,3,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
73,105733,105733,State Public Offices,LonsdaleStreet,Melbourne (CBD),1924,1995,9,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1
32,105940,105940,State Revenue Office,LittleCollinsStreet,Melbourne (CBD),1990,0,13,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,22,1
752,108653,110733,State Theatre and Spire,StKildaRoad,Southbank,1984,0,6,"Performances, Conferences, Ceremonies",High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1
58,103622,103622,State Trustees ,ExhibitionStreet,Melbourne (CBD),1972,1993,10,Unoccupied - Unused,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,10,1
229,109071,109071,Station Mews,StationStreet,Carlton,1910,1980,2,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
53,105856,105856,Stawell Chambers,LittleBourkeStreet,Melbourne (CBD),1890,0,4,Office,Low level of accessibility,All entrances have steps,1,0,0
61,105309,105309,Stefani House,KingStreet,Melbourne (CBD),1945,1998,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,0
41,105947,101161,Stella Maris Seafarers Centre,LittleCollinsStreet,Melbourne (CBD),1973,1981,2,"Performances, Conferences, Ceremonies",Low level of accessibility,All entrances have steps,1,0,0
11,105295,105295,Stokes Building,KingStreet,Melbourne (CBD),1972,1980,2,Unoccupied - Unused,Low level of accessibility,All entrances have steps,1,0,0
1112,103983,103983,STORAGE SHED No. 2 & 5,FlindersStreet,Docklands,1939,0,1,Unoccupied - Under Demolition/Condemned,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
741,110615,110615,Sturt Street Shopping Centre,SturtStreet,Southbank,1960,2008,2,Office,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
46,111393,111393,SUBSTATION,RussellPlace,Melbourne (CBD),1930,0,2,Equipment Installation,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
62,105863,105863,Substation,LittleBourkeStreet,Melbourne (CBD),1945,0,1,Equipment Installation,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
113,110696,108118,SUBSTATION,TherryStreet,Melbourne (CBD),1970,0,1,Equipment Installation,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
658,111414,110264,Substation,JolimontStreet,East Melbourne,1870,0,1,Equipment Installation,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
782,110521,110521,Substation,LorimerStreet,Port Melbourne,1970,0,1,Equipment Installation,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
866,111471,103756,SubStation,CommercialRoad,South Yarra/Melbourne Remainder,1967,0,1,Equipment Installation,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
1005,102987,102987,Substation,DynonRoad,West Melbourne (Industrial),1940,0,1,Equipment Installation,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
103,100159,100159,SUB-STATION,A'BeckettStreet,Melbourne (CBD),1960,0,1,Equipment Installation,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
931,108838,107426,Substation 10,AManninghamStreet,Parkville,1870,0,1,Equipment Installation,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
931,111223,107426,Substation 100,ManninghamStreet,Parkville,1870,0,1,Equipment Installation,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
61,110703,110703,Substation J,LonsdaleStreet,Melbourne (CBD),1916,0,3,Equipment Installation,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
61,110704,110704,Substation JA,LittleBourkeStreet,Melbourne (CBD),1952,0,2,Equipment Installation,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
747,627248,627248,Sunday Apartments,CoventryStreet,Southbank,2013,0,15,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,90,0
77,105754,105755,Sunday School,LittleLonsdaleStreet,Melbourne (CBD),1900,0,2,Unoccupied - Unused,Low level of accessibility,All entrances have steps,1,0,0
377,104822,104822,Sunshine,HighStreet,North Melbourne,2011,0,8,Student Accommodation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
63,110143,110143,Supreme Court,WilliamStreet,Melbourne (CBD),1887,1995,2,"Performances, Conferences, Ceremonies",Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
63,105865,105865,Supreme Court Old High Court,LittleBourkeStreet,Melbourne (CBD),1926,1930,3,"Performances, Conferences, Ceremonies",Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
356,105017,105017,Surrey Place,HowardStreet,North Melbourne,1900,0,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,0
858,109511,109511,"Sussex, St.Ives",WWToorakRoad,South Yarra/Melbourne Remainder,1980,0,7,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
738,110621,110621,Sutherland Place Apartments,SturtStreet,Southbank,1994,0,5,Residential Apartment,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,46,0
1110,620309,593737,SW Harbour Town,DocklandsDrive,Docklands,2008,0,2,Retail - Shop,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
13,110151,110151,Swann House,WilliamStreet,Melbourne (CBD),1922,1989,11,Office,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,15,1
45,109281,109281,Swanston House,SwanstonStreet,Melbourne (CBD),1922,0,7,Unoccupied - Unused,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
104,100446,100446,Swinnerton Bros & Co,AnthonyStreet,Melbourne (CBD),1924,2001,3,Student Accommodation,Low level of accessibility,All entrances have steps,1,0,0
17,103920,103920,Swiss Club of Victoria,FlindersLane,Melbourne (CBD),1973,1997,3,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,0
922,104195,104195,Sydenham,GatehouseStreet,Parkville,1890,0,2,Institutional Accommodation ,High level of accessibility,Main Entrance has ramp,3,0,0
35,109269,109269,Talma Building,SwanstonStreet,Melbourne (CBD),1859,2000,5,Residential Apartment,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,0
56,101200,101200,Target Centre,BourkeStreet,Melbourne (CBD),1935,2010,5,Retail - Shop,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
13,103954,103954,Tavistock House,FlindersLane,Melbourne (CBD),1850,1997,3,Retail - Shop,Low level of accessibility,All entrances have steps,1,0,0
87,103610,103610,Taweeels Building,ExhibitionStreet,Melbourne (CBD),1936,0,2,Unoccupied - Unused,Low level of accessibility,All entrances have steps,1,0,0
64,105707,105707,Taylors House,LonsdaleStreet,Melbourne (CBD),1986,1999,13,Educational/Research,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
64,103188,103188,Teds Camera Stores,ElizabethStreet,Melbourne (CBD),1945,0,2,Retail - Shop,Low level of accessibility,All entrances have steps,1,0,0
23,103962,103962,Telstra Batman Exchange,FlindersLane,Melbourne (CBD),1945,1945,7,Equipment Installation,Low level of accessibility,All entrances have steps,1,0,0
78,103618,103618,Telstra Centre,ExhibitionStreet,Melbourne (CBD),1992,2010,47,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,350,1
63,105866,105866,Telstra City West Telephone Exchange,LittleBourkeStreet,Melbourne (CBD),1925,1993,7,Office,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
88,105438,105438,Telstra Exhibition Exchange,ExhibitionStreet,Melbourne (CBD),1964,0,18,Equipment Installation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
